"","player_name","trade_status","pitcher","n_pitches","count_CU","count_FC","count_FF","count_SL","count_ST","count_SI","count_FS","count_CH","pct_count_CU","pct_count_FC","pct_count_FF","pct_count_SL","pct_count_ST","pct_count_SI","pct_count_FS","pct_count_CH"
"168","Lynn, Lance","post_trade",458681,1046,176,175,509,0,0,125,0,61,0.168260038240918,0.167304015296367,0.486615678776291,0,0,0.119502868068834,0,0.0583173996175908
"169","Lynn, Lance","pre_trade",458681,2121,266,543,875,0,0,278,0,159,0.125412541254125,0.256011315417256,0.412541254125413,0,0,0.131070249882131,0,0.074964639321075
"170","López, Jorge","post_trade",605347,425,0,0,54,53,0,169,0,39,0,0,0.127058823529412,0.124705882352941,0,0.397647058823529,0,0.0917647058823529
"171","López, Jorge","pre_trade",605347,541,0,0,100,104,0,163,0,73,0,0,0.184842883548983,0.192236598890943,0,0.301293900184843,0,0.134935304990758
"172","López, Reynaldo","post_trade",625643,411,0,0,279,105,0,5,0,22,0,0,0.678832116788321,0.255474452554745,0,0.0121654501216545,0,0.0535279805352798
"173","López, Reynaldo","pre_trade",625643,794,11,0,491,249,0,0,0,43,0.0138539042821159,0,0.618387909319899,0.31360201511335,0,0,0,0.0541561712846348
"174","Mahle, Tyler","post_trade",641816,251,0,55,143,10,0,1,42,0,0,0.219123505976096,0.569721115537849,0.0398406374501992,0,0.00398406374501992,0.167330677290837,0
"175","Mahle, Tyler","pre_trade",641816,1850,0,217,945,230,0,4,454,0,0,0.117297297297297,0.510810810810811,0.124324324324324,0,0.00216216216216216,0.245405405405405,0
"176","Martin, Chris","post_trade",455119,342,0,121,162,0,12,18,29,0,0,0.353801169590643,0.473684210526316,0,0.0350877192982456,0.0526315789473684,0.0847953216374269,0
"177","Martin, Chris","pre_trade",455119,515,32,151,207,0,22,53,50,0,0.0621359223300971,0.293203883495146,0.401941747572816,0,0.0427184466019417,0.102912621359223,0.0970873786407767,0
"178","Maton, Phil","post_trade",664208,898,286,185,189,31,139,68,0,0,0.318485523385301,0.206013363028953,0.210467706013363,0.0345211581291759,0.154788418708241,0.0757238307349666,0,0
"179","Maton, Phil","pre_trade",664208,1354,309,293,377,180,163,32,0,0,0.22821270310192,0.216395864106352,0.278434268833087,0.132939438700148,0.120384047267356,0.0236336779911374,0,0
"180","Matzek, Tyler","pre_trade",554431,179,0,1,120,58,0,0,0,0,0,0.00558659217877095,0.670391061452514,0.324022346368715,0,0,0,0
"181","Mazur, Adam","pre_trade",800049,584,74,0,231,196,1,22,0,60,0.126712328767123,0,0.39554794520548,0.335616438356164,0.00171232876712329,0.0376712328767123,0,0.102739726027397
"182","Mears, Nick","post_trade",683232,198,14,0,123,61,0,0,0,0,0.0707070707070707,0,0.621212121212121,0.308080808080808,0,0,0,0
"183","Mears, Nick","pre_trade",683232,830,163,0,496,171,0,0,0,0,0.196385542168675,0,0.597590361445783,0.206024096385542,0,0,0,0
"184","Middleton, Keynan","post_trade",641871,220,0,0,51,83,0,0,0,86,0,0,0.231818181818182,0.377272727272727,0,0,0,0.390909090909091
"185","Middleton, Keynan","pre_trade",641871,636,0,0,174,181,0,0,0,281,0,0,0.273584905660377,0.284591194968553,0,0,0,0.441823899371069
"186","Misiewicz, Anthony","post_trade",664948,231,70,89,68,4,0,0,0,0,0.303030303030303,0.385281385281385,0.294372294372294,0.0173160173160173,0,0,0,0
"187","Misiewicz, Anthony","pre_trade",664948,234,86,84,64,0,0,0,0,0,0.367521367521368,0.358974358974359,0.273504273504274,0,0,0,0,0
"188","Moll, Sam","post_trade",594580,371,0,0,148,0,118,98,0,7,0,0,0.398921832884097,0,0.318059299191375,0.264150943396226,0,0.0188679245283019
"189","Moll, Sam","pre_trade",594580,654,0,0,114,0,270,263,0,7,0,0,0.174311926605505,0,0.412844036697248,0.402140672782875,0,0.0107033639143731
"190","Montas, Frankie","post_trade",593423,1715,0,269,542,193,0,402,309,0,0,0.156851311953353,0.31603498542274,0.112536443148688,0,0.234402332361516,0.180174927113703,0
"191","Montas, Frankie","pre_trade",593423,3245,0,417,985,450,0,626,767,0,0,0.128505392912173,0.303543913713405,0.138674884437596,0,0.19291217257319,0.236363636363636,0
"192","Montero, Rafael","post_trade",606160,87,0,0,37,22,0,17,0,11,0,0,0.425287356321839,0.252873563218391,0,0.195402298850575,0,0.126436781609195
"193","Montero, Rafael","pre_trade",606160,785,0,0,272,148,0,209,0,156,0,0,0.346496815286624,0.188535031847134,0,0.26624203821656,0,0.198726114649682
"194","Montgomery, Jordan","post_trade",656756,1995,458,21,448,5,0,650,0,413,0.229573934837093,0.0105263157894737,0.224561403508772,0.0025062656641604,0,0.325814536340852,0,0.207017543859649
"195","Montgomery, Jordan","pre_trade",656756,3640,794,117,318,0,0,1550,0,861,0.218131868131868,0.0321428571428571,0.0873626373626374,0,0,0.425824175824176,0,0.236538461538462
"196","Muckenhirn, Zach","pre_trade",669105,95,0,0,62,10,0,0,0,23,0,0,0.652631578947368,0.105263157894737,0,0,0,0.242105263157895
"197","Norris, Daniel","post_trade",596057,380,0,0,199,46,0,0,0,135,0,0,0.523684210526316,0.121052631578947,0,0,0,0.355263157894737
"198","Norris, Daniel","pre_trade",596057,608,0,0,270,178,0,0,0,160,0,0,0.444078947368421,0.292763157894737,0,0,0,0.263157894736842
"199","Odorizzi, Jake","post_trade",543606,850,26,199,261,37,0,143,184,0,0.0305882352941176,0.234117647058824,0.307058823529412,0.0435294117647059,0,0.168235294117647,0.216470588235294,0
"200","Odorizzi, Jake","pre_trade",543606,948,43,182,431,92,0,85,115,0,0.0453586497890295,0.191983122362869,0.45464135021097,0.0970464135021097,0,0.089662447257384,0.121308016877637,0
"201","Oviedo, Johan","post_trade",670912,538,61,0,233,202,0,0,0,42,0.113382899628253,0,0.433085501858736,0.37546468401487,0,0,0,0.0780669144981413
"202","Oviedo, Johan","pre_trade",670912,442,51,0,192,187,0,0,0,12,0.115384615384615,0,0.434389140271493,0.423076923076923,0,0,0,0.0271493212669683
"203","Patiño, Luis","post_trade",672715,306,7,0,79,80,0,106,0,34,0.022875816993464,0,0.258169934640523,0.261437908496732,0,0.34640522875817,0,0.111111111111111
"204","Patiño, Luis","pre_trade",672715,77,0,0,27,32,0,11,0,7,0,0,0.350649350649351,0.415584415584416,0,0.142857142857143,0,0.0909090909090909
"205","Paxton, James","post_trade",572020,167,0,0,77,0,0,15,0,5,0,0,0.461077844311377,0,0,0.0898203592814371,0,0.029940119760479
"206","Paxton, James","pre_trade",572020,1541,0,53,851,0,0,83,0,107,0,0.0343932511356262,0.552238805970149,0,0,0.0538611291369241,0,0.0694354315379624
"207","Payamps, Joel","post_trade",606303,344,0,0,150,112,0,51,0,31,0,0,0.436046511627907,0.325581395348837,0,0.148255813953488,0,0.0901162790697674
"208","Payamps, Joel","pre_trade",606303,482,0,0,189,132,0,110,0,50,0,0,0.392116182572614,0.273858921161826,0,0.228215767634855,0,0.103734439834025
"209","Pearson, Nate","post_trade",663878,342,31,0,156,144,0,11,0,0,0.0906432748538012,0,0.456140350877193,0.421052631578947,0,0.0321637426900585,0,0
"210","Pearson, Nate","pre_trade",663878,717,91,0,330,287,0,8,1,0,0.126917712691771,0,0.460251046025105,0.400278940027894,0,0.0111576011157601,0.00139470013947001,0
"211","Pop, Zach","post_trade",647315,262,0,0,0,78,0,184,0,0,0,0,0,0.297709923664122,0,0.702290076335878,0,0
"212","Pop, Zach","pre_trade",647315,274,0,0,0,45,0,228,0,1,0,0,0,0.164233576642336,0,0.832116788321168,0,0.00364963503649635
"213","Priester, Quinn","post_trade",682990,89,11,9,0,30,0,20,0,19,0.123595505617978,0.101123595505618,0,0.337078651685393,0,0.224719101123595,0,0.213483146067416
"214","Priester, Quinn","pre_trade",682990,722,107,0,110,196,0,225,0,84,0.14819944598338,0,0.152354570637119,0.271468144044321,0,0.311634349030471,0,0.116343490304709
"215","Pérez, Martín","post_trade",527048,816,166,138,35,0,0,271,0,206,0.20343137254902,0.169117647058824,0.0428921568627451,0,0,0.332107843137255,0,0.252450980392157
"216","Pérez, Martín","pre_trade",527048,1388,144,347,66,1,0,535,0,295,0.103746397694524,0.25,0.0475504322766571,0.000720461095100865,0,0.385446685878963,0,0.212536023054755
"217","Quintana, Jose","post_trade",500779,994,276,0,367,0,0,204,0,125,0.277665995975855,0,0.369215291750503,0,0,0.20523138832998,0,0.125754527162978
"218","Quintana, Jose","pre_trade",500779,1730,322,0,613,0,0,243,0,406,0.186127167630058,0,0.354335260115607,0,0,0.140462427745665,0,0.234682080924855
"219","Richards, Trevor","post_trade",670950,255,0,0,152,0,0,0,0,103,0,0,0.596078431372549,0,0,0,0,0.403921568627451
"220","Richards, Trevor","pre_trade",670950,927,0,0,397,0,0,0,0,530,0,0,0.428263214670982,0,0,0,0,0.571736785329018
"221","Robertson, David","post_trade",502085,793,0,392,0,204,0,0,0,6,0,0.494325346784363,0,0.257250945775536,0,0,0,0.00756620428751576
"222","Robertson, David","pre_trade",502085,1334,0,717,0,245,0,1,0,9,0,0.537481259370315,0,0.183658170914543,0,0.000749625187406297,0,0.00674662668665667
"223","Robertson, Nick","post_trade",687798,198,0,0,110,5,48,0,0,35,0,0,0.555555555555556,0.0252525252525253,0.242424242424242,0,0,0.176767676767677
"224","Robertson, Nick","pre_trade",687798,194,0,0,99,5,1,0,0,89,0,0,0.510309278350515,0.0257731958762887,0.00515463917525773,0,0,0.458762886597938
"225","Robles, Hansel","post_trade",570663,414,1,0,241,79,0,9,0,84,0.00241545893719807,0,0.582125603864734,0.190821256038647,0,0.0217391304347826,0,0.202898550724638
"226","Robles, Hansel","pre_trade",570663,771,0,0,404,92,0,7,0,268,0,0,0.523994811932555,0.119325551232166,0,0.00907911802853437,0,0.347600518806744
"227","Rogers, Taylor","post_trade",573124,395,0,0,2,0,241,152,0,0,0,0,0.00506329113924051,0,0.610126582278481,0.384810126582278,0,0
"228","Rogers, Taylor","pre_trade",573124,690,0,0,0,0,378,312,0,0,0,0,0,0,0.547826086956522,0.452173913043478,0,0
"229","Rogers, Trevor","post_trade",669432,357,0,0,92,71,0,96,0,98,0,0,0.257703081232493,0.198879551820728,0,0.26890756302521,0,0.274509803921569
"230","Rogers, Trevor","pre_trade",669432,1886,0,0,619,391,0,441,0,435,0,0,0.328207847295864,0.207317073170732,0,0.233828207847296,0,0.230646871686108
"231","Romero, JoJo","post_trade",668941,237,0,0,57,55,0,53,0,72,0,0,0.240506329113924,0.232067510548523,0,0.223628691983122,0,0.30379746835443
"232","Romero, JoJo","pre_trade",668941,34,0,4,2,3,0,17,0,8,0,0.117647058823529,0.0588235294117647,0.0882352941176471,0,0.5,0,0.235294117647059
"233","Scherzer, Max","post_trade",453286,1749,227,175,785,294,0,0,0,268,0.129788450543168,0.100057175528874,0.44882790165809,0.168096054888508,0,0,0,0.153230417381361
"234","Scherzer, Max","pre_trade",453286,3537,356,359,1674,648,0,0,0,500,0.1006502685892,0.101498445009895,0.473282442748092,0.183206106870229,0,0,0,0.141362736782584
"235","Scott, Tanner","post_trade",656945,423,0,0,241,182,0,0,0,0,0,0,0.569739952718676,0.430260047281324,0,0,0,0
"236","Scott, Tanner","pre_trade",656945,740,0,0,447,291,0,1,0,1,0,0,0.604054054054054,0.393243243243243,0,0.00135135135135135,0,0.00135135135135135
"237","Sears, JP","post_trade",676664,768,205,0,424,0,2,0,0,137,0.266927083333333,0,0.552083333333333,0,0.00260416666666667,0,0,0.178385416666667
"238","Sears, JP","pre_trade",676664,311,72,0,187,0,0,0,0,52,0.231511254019293,0,0.60128617363344,0,0,0,0,0.167202572347267
"239","Selman, Sam","post_trade",572125,317,0,0,185,131,0,1,0,0,0,0,0.583596214511041,0.413249211356467,0,0.00315457413249211,0,0
"240","Selman, Sam","pre_trade",572125,177,0,0,87,89,0,1,0,0,0,0,0.491525423728814,0.502824858757062,0,0.00564971751412429,0,0
"241","Sewald, Paul","post_trade",623149,345,0,0,224,0,121,0,0,0,0,0,0.64927536231884,0,0.350724637681159,0,0,0
"242","Sewald, Paul","pre_trade",623149,692,0,0,366,0,323,3,0,0,0,0,0.528901734104046,0,0.466763005780347,0.00433526011560694,0,0
"243","Sims, Lucas","post_trade",608371,250,26,89,45,12,78,0,0,0,0.104,0.356,0.18,0.048,0.312,0,0,0
"244","Sims, Lucas","pre_trade",608371,635,39,48,233,11,302,0,2,0,0.0614173228346457,0.0755905511811024,0.366929133858268,0.0173228346456693,0.475590551181102,0,0.0031496062992126,0
"245","Smith, Joe","post_trade",501925,245,0,0,44,87,0,114,0,0,0,0,0.179591836734694,0.355102040816327,0,0.46530612244898,0,0
"246","Smith, Joe","pre_trade",501925,405,0,0,108,140,0,143,0,14,0,0,0.266666666666667,0.345679012345679,0,0.353086419753086,0,0.0345679012345679
"247","Smith, Will","post_trade",519293,330,12,0,132,172,0,5,0,9,0.0363636363636364,0,0.4,0.521212121212121,0,0.0151515151515152,0,0.0272727272727273
"248","Smith, Will","pre_trade",519293,655,78,0,274,303,0,0,0,0,0.119083969465649,0,0.418320610687023,0.462595419847328,0,0,0,0
"249","Soria, Joakim","post_trade",465657,143,6,0,84,27,0,1,0,25,0.041958041958042,0,0.587412587412587,0.188811188811189,0,0.00699300699300699,0,0.174825174825175
"250","Soria, Joakim","pre_trade",465657,462,20,0,275,102,0,3,0,62,0.0432900432900433,0,0.595238095238095,0.220779220779221,0,0.00649350649350649,0,0.134199134199134
"251","Soto, Gregory","post_trade",642397,311,0,0,27,73,34,177,0,0,0,0,0.0868167202572347,0.234726688102894,0.109324758842444,0.569131832797428,0,0
"252","Soto, Gregory","pre_trade",642397,649,0,7,77,249,42,274,0,0,0,0.0107858243451464,0.11864406779661,0.38366718027735,0.0647149460708783,0.422187981510015,0,0
"253","Stanek, Ryne","post_trade",592773,283,0,0,167,43,0,7,66,0,0,0,0.590106007067138,0.151943462897526,0,0.0247349823321555,0.23321554770318,0
"254","Stanek, Ryne","pre_trade",592773,694,0,0,412,119,0,20,143,0,0,0,0.593659942363112,0.171469740634006,0,0.0288184438040346,0.206051873198847,0
"255","Stratton, Chris","post_trade",608717,855,172,0,408,191,0,19,0,65,0.201169590643275,0,0.47719298245614,0.223391812865497,0,0.0222222222222222,0,0.0760233918128655
"256","Stratton, Chris","pre_trade",608717,1602,399,0,803,282,2,8,0,108,0.249063670411985,0,0.501248439450687,0.176029962546816,0.00124843945068664,0.00499375780274657,0,0.0674157303370786
"257","Strzelecki, Peter","post_trade",657265,34,0,0,27,0,6,0,0,1,0,0,0.794117647058823,0,0.176470588235294,0,0,0.0294117647058824
"258","Strzelecki, Peter","pre_trade",657265,619,0,2,207,6,162,127,0,115,0,0.00323101777059774,0.334410339256866,0.00969305331179321,0.261712439418417,0.205169628432956,0,0.18578352180937
"259","Sulser, Cole","post_trade",642121,198,0,39,91,8,0,0,0,60,0,0.196969696969697,0.45959595959596,0.0404040404040404,0,0,0,0.303030303030303
"260","Sulser, Cole","pre_trade",642121,94,0,11,52,16,0,0,0,15,0,0.117021276595745,0.553191489361702,0.170212765957447,0,0,0,0.159574468085106
"261","Syndergaard, Noah","post_trade",592789,1308,198,30,182,274,0,413,0,207,0.151376146788991,0.0229357798165138,0.13914373088685,0.209480122324159,0,0.315749235474006,0,0.158256880733945
"262","Syndergaard, Noah","pre_trade",592789,2126,289,179,373,173,0,600,5,502,0.135936030103481,0.0841956726246472,0.175446848541863,0.08137347130762,0,0.282220131702728,0.00235183443085607,0.236124176857949
"263","Szapucki, Thomas","post_trade",663378,242,93,0,149,0,0,0,0,0,0.384297520661157,0,0.615702479338843,0,0,0,0,0
"264","Szapucki, Thomas","pre_trade",663378,49,8,0,28,0,0,0,0,13,0.163265306122449,0,0.571428571428571,0,0,0,0,0.26530612244898
"265","Tepera, Ryan","post_trade",572193,301,0,0,134,141,0,4,0,22,0,0,0.445182724252492,0.46843853820598,0,0.0132890365448505,0,0.0730897009966777
"266","Tepera, Ryan","pre_trade",572193,647,5,0,182,285,0,98,0,77,0.00772797527047913,0,0.28129829984544,0.440494590417311,0,0.151468315301391,0,0.119010819165379
"267","Thompson, Mason","post_trade",666168,381,0,0,11,58,0,308,0,4,0,0,0.0288713910761155,0.152230971128609,0,0.808398950131234,0,0.010498687664042
"268","Thompson, Mason","pre_trade",666168,43,0,0,0,0,0,42,0,1,0,0,0,0,0,0.976744186046512,0,0.0232558139534884
"269","Thornton, Trent","post_trade",663423,377,30,1,121,43,142,40,0,0,0.0795755968169761,0.0026525198938992,0.320954907161804,0.114058355437666,0.376657824933687,0.106100795755968,0,0
"270","Thornton, Trent","pre_trade",663423,81,18,0,31,2,16,14,0,0,0.222222222222222,0,0.382716049382716,0.0246913580246914,0.197530864197531,0.17283950617284,0,0
"271","Trivino, Lou","post_trade",642152,357,0,60,41,0,126,99,0,31,0,0.168067226890756,0.11484593837535,0,0.352941176470588,0.277310924369748,0,0.0868347338935574
"272","Trivino, Lou","pre_trade",642152,598,22,88,132,0,101,184,0,71,0.0367892976588629,0.147157190635452,0.220735785953177,0,0.168896321070234,0.307692307692308,0,0.118729096989967
"273","Verlander, Justin","post_trade",434378,1041,226,0,527,233,0,0,0,55,0.217098943323727,0,0.506243996157541,0.223823246878002,0,0,0,0.0528338136407301
"274","Verlander, Justin","pre_trade",434378,1561,294,0,775,426,0,0,0,66,0.188340807174888,0,0.496476617552851,0.27290198590647,0,0,0,0.0422805893657912
"275","Walker, Josh","pre_trade",677020,215,82,0,73,0,0,60,0,0,0.381395348837209,0,0.33953488372093,0,0,0.27906976744186,0,0
"276","Watson, Tony","post_trade",453265,338,0,0,105,81,0,53,0,99,0,0,0.310650887573964,0.239644970414201,0,0.156804733727811,0,0.292899408284024
"277","Watson, Tony","pre_trade",453265,528,0,0,113,128,0,98,0,189,0,0,0.214015151515152,0.242424242424242,0,0.185606060606061,0,0.357954545454545
"278","Weathers, Ryan","post_trade",677960,277,0,0,150,0,74,11,0,42,0,0,0.541516245487365,0,0.267148014440433,0.0397111913357401,0,0.151624548736462
"279","Weathers, Ryan","pre_trade",677960,796,0,0,426,0,144,16,0,210,0,0,0.535175879396985,0,0.180904522613065,0.0201005025125628,0,0.263819095477387
"280","Weaver, Luke","post_trade",596133,378,38,0,216,17,0,1,0,106,0.100529100529101,0,0.571428571428571,0.044973544973545,0,0.00264550264550265,0,0.28042328042328
"281","Weaver, Luke","pre_trade",596133,343,29,0,214,15,0,4,0,81,0.0845481049562682,0,0.623906705539359,0.043731778425656,0,0.0116618075801749,0,0.236151603498542
"282","White, Mitch","post_trade",669952,775,104,0,343,2,227,52,0,47,0.134193548387097,0,0.44258064516129,0.00258064516129032,0.292903225806452,0.0670967741935484,0,0.0606451612903226
"283","White, Mitch","pre_trade",669952,940,189,0,418,0,240,76,0,17,0.201063829787234,0,0.44468085106383,0,0.25531914893617,0.0808510638297872,0,0.0180851063829787
"284","Williams, Trevor","post_trade",592866,499,17,0,250,107,0,65,0,60,0.0340681362725451,0,0.501002004008016,0.214428857715431,0,0.130260521042084,0,0.120240480961924
"285","Williams, Trevor","pre_trade",592866,1038,122,0,494,209,0,120,0,93,0.117533718689788,0,0.475915221579961,0.201348747591522,0,0.115606936416185,0,0.0895953757225433
"286","Wilson, Bryse","post_trade",669060,603,88,1,277,10,0,118,0,109,0.145936981757877,0.00165837479270315,0.459369817578773,0.0165837479270315,0,0.195688225538972,0,0.180762852404643
"287","Wilson, Bryse","pre_trade",669060,533,43,8,227,46,0,108,0,101,0.0806754221388368,0.0150093808630394,0.425891181988743,0.0863039399624766,0,0.202626641651032,0,0.189493433395872
"288","Wilson, Justin","post_trade",458677,256,0,112,124,20,0,0,0,0,0,0.4375,0.484375,0.078125,0,0,0,0
"289","Wilson, Justin","pre_trade",458677,348,0,104,227,17,0,0,0,0,0,0.298850574712644,0.652298850574713,0.0488505747126437,0,0,0,0
"290","Wolf, Jackson","pre_trade",680232,75,0,0,34,25,0,0,0,16,0,0,0.453333333333333,0.333333333333333,0,0,0,0.213333333333333
"291","Yarbrough, Ryan","post_trade",642232,1046,0,183,288,0,265,162,0,147,0,0.174952198852772,0.275334608030593,0,0.253346080305927,0.154875717017208,0,0.140535372848948
"292","Yarbrough, Ryan","pre_trade",642232,1920,0,327,422,0,524,297,0,346,0,0.1703125,0.219791666666667,0,0.272916666666667,0.1546875,0,0.180208333333333
"293","Zuber, Tyler","pre_trade",676604,75,0,16,32,0,27,0,0,0,0,0.213333333333333,0.426666666666667,0,0.36,0,0,0
